,date,open,high,low,close,Adj Close,volume,DATE,Predicted
1120,2018-06-14,197.27999877929688,192.91000366210938,193.10000610351562,196.80999755859375,19120900,196.80999755859375,2018-06-14,216.10619969685874
1122,2018-06-18,199.5800018310547,194.1300048828125,194.8000030517578,198.30999755859375,16826000,198.30999755859375,2018-06-18,174.0808590698242
1125,2018-06-21,203.38999938964844,200.08999633789062,202.75999450683594,201.5,19045700,201.5,2018-06-21,180.97569697062175
1126,2018-06-22,202.24000549316406,199.30999755859375,201.16000366210938,201.74000549316406,17420200,201.74000549316406,2018-06-22,180.6568400719052
1127,2018-06-25,200.0,193.11000061035156,200.0,196.35000610351562,25275100,196.35000610351562,2018-06-25,190.6822344970703
1149,2018-07-26,180.1300048828125,173.75,174.88999938964844,176.25999450683594,169803700,176.25999450683594,2018-07-26,163.14158704800076
1151,2018-07-30,175.3000030517578,166.55999755859375,175.3000030517578,171.05999755859375,65280800,171.05999755859375,2018-07-30,179.42476959652373
1152,2018-07-31,174.24000549316406,170.0,170.6699981689453,172.5800018310547,40356500,172.5800018310547,2018-07-31,185.28064846886528
1157,2018-08-07,188.3000030517578,183.72000122070312,186.5,183.80999755859375,33398600,183.80999755859375,2018-08-07,164.2841953531901
1158,2018-08-08,186.85000610351562,183.75999450683594,184.75,185.17999267578125,22205200,185.17999267578125,2018-08-08,230.0808686319987
1164,2018-08-16,180.5,174.00999450683594,180.4199981689453,174.6999969482422,31351800,174.6999969482422,2018-08-16,221.53520177205402
1165,2018-08-17,176.22000122070312,172.0399932861328,174.5,173.8000030517578,24893200,173.8000030517578,2018-08-17,179.48023208618164
1170,2018-08-24,174.82000732421875,172.9199981689453,173.6999969482422,174.64999389648438,14631600,174.64999389648438,2018-08-24,184.83273849487304
1171,2018-08-27,178.6699981689453,175.7899932861328,175.99000549316406,177.4600067138672,17921900,177.4600067138672,2018-08-27,184.684830271403
1172,2018-08-28,178.24000549316406,175.8300018310547,178.10000610351562,176.25999450683594,15910700,176.25999450683594,2018-08-28,163.14158704800076
1173,2018-08-29,176.7899932861328,174.75,176.3000030517578,175.89999389648438,18494100,175.89999389648438,2018-08-29,192.39319544474284
1177,2018-09-05,171.1300048828125,166.6699981689453,169.49000549316406,167.17999267578125,31226700,167.17999267578125,2018-09-05,182.49666819254557
1186,2018-09-18,161.75999450683594,158.8699951171875,159.38999938964844,160.3000030517578,22465200,160.3000030517578,2018-09-18,194.00501749674478
1188,2018-09-20,166.4499969482422,164.47000122070312,164.5,166.02000427246094,18936000,166.02000427246094,2018-09-20,186.04250305175782
1190,2018-09-24,165.6999969482422,160.8800048828125,161.02999877929688,165.41000366210938,19222800,165.41000366210938,2018-09-24,183.90938189103866
1196,2018-10-02,162.27999877929688,158.6699981689453,161.5800018310547,159.3300018310547,36031000,159.3300018310547,2018-10-02,191.73203893025718
1200,2018-10-08,158.33999633789062,154.38999938964844,155.5399932861328,157.25,24046000,157.25,2018-10-08,184.57906870524087
1201,2018-10-09,160.58999633789062,157.4199981689453,157.69000244140625,157.89999389648438,18844400,157.89999389648438,2018-10-09,193.77833094278972
1209,2018-10-19,157.35000610351562,153.5500030517578,155.86000061035156,154.0500030517578,19761300,154.0500030517578,2018-10-19,205.45570449829103
1210,2018-10-22,157.33999633789062,154.4600067138672,154.75999450683594,154.77999877929688,15424700,154.77999877929688,2018-10-22,168.28356836954754
1221,2018-11-06,150.97000122070312,148.0,149.30999755859375,149.94000244140625,16667100,149.94000244140625,2018-11-06,173.75733259788385
1223,2018-11-08,150.94000244140625,146.74000549316406,150.49000549316406,147.8699951171875,24145800,147.8699951171875,2018-11-08,170.30796763102214
1228,2018-11-15,144.83999633789062,140.8300018310547,142.3300018310547,143.85000610351562,30320300,143.85000610351562,2018-11-15,168.35874902198427
1231,2018-11-20,134.16000366210938,126.8499984741211,127.02999877929688,132.42999267578125,41939500,132.42999267578125,2018-11-20,135.60099655151367
1232,2018-11-21,137.19000244140625,134.1300048828125,134.39999389648438,134.82000732421875,25469700,134.82000732421875,2018-11-21,162.91770105997722
1233,2018-11-23,134.5,131.25999450683594,133.64999389648438,131.72999572753906,11886100,131.72999572753906,2018-11-23,161.3078987121582
1238,2018-11-30,140.97000122070312,137.36000061035156,138.25999450683594,140.61000061035156,25732600,140.61000061035156,2018-11-30,151.9041645304362
1242,2018-12-07,140.8699951171875,136.66000366210938,139.25,137.4199981689453,21195500,137.4199981689453,2018-12-07,159.48311788940433
1243,2018-12-10,143.0500030517578,139.00999450683594,139.60000610351562,141.85000610351562,26422200,141.85000610351562,2018-12-10,163.52473536173503
1244,2018-12-11,143.8800048828125,141.10000610351562,143.8800048828125,142.0800018310547,20300300,142.0800018310547,2018-12-11,152.7058666483561
1246,2018-12-13,145.85000610351562,143.19000244140625,145.57000732421875,145.00999450683594,18148600,145.00999450683594,2018-12-13,166.34106806437174
1256,2018-12-28,135.9199981689453,132.1999969482422,135.33999633789062,133.1999969482422,22627600,133.1999969482422,2018-12-28,151.91803520202637
1260,2019-01-04,138.0,133.75,134.00999450683594,137.9499969482422,29002100,137.9499969482422,2019-01-04,169.43056248982748
1263,2019-01-09,144.6999969482422,141.27000427246094,142.9499969482422,144.22999572753906,22205900,144.22999572753906,2019-01-09,167.81326975504558
1268,2019-01-16,149.64999389648438,147.0,149.0,147.5399932861328,18025700,147.5399932861328,2019-01-16,172.22690038045246
1270,2019-01-18,152.42999267578125,148.5500030517578,149.75,150.0399932861328,31029600,150.0399932861328,2019-01-18,172.41218592023085
1271,2019-01-22,151.52999877929688,146.3699951171875,149.1999969482422,147.57000732421875,22378700,147.57000732421875,2019-01-22,172.22690038045246
1275,2019-01-28,148.9600067138672,146.2100067138672,148.0500030517578,147.47000122070312,15508500,147.47000122070312,2019-01-28,184.7874005126953
1276,2019-01-29,148.10000610351562,143.42999267578125,148.08999633789062,144.19000244140625,17632100,144.19000244140625,2019-01-29,172.19346384684243
1277,2019-01-30,150.9499969482422,145.6999969482422,146.22000122070312,150.4199981689453,44613200,150.4199981689453,2019-01-30,168.09124900817872
1278,2019-01-31,171.67999267578125,165.0,165.60000610351562,166.69000244140625,77233600,166.69000244140625,2019-01-31,197.17726323445638
1286,2019-02-12,168.33999633789062,164.5,166.86000061035156,165.0399932861328,16292300,165.0399932861328,2019-02-12,175.63227821350097
1288,2019-02-14,164.8699951171875,162.25,163.19000244140625,163.9499969482422,12755200,163.9499969482422,2019-02-14,197.34843607584637
1293,2019-02-22,162.41000366210938,160.30999755859375,160.5800018310547,161.88999938964844,15858500,161.88999938964844,2019-02-22,150.0170329284668
1294,2019-02-25,166.07000732421875,162.89999389648438,163.07000732421875,164.6199951171875,18737100,164.6199951171875,2019-02-25,176.17783538818358
1295,2019-02-26,166.24000549316406,163.8000030517578,164.33999633789062,164.1300048828125,13784100,164.1300048828125,2019-02-26,173.28863357543946
1297,2019-02-28,163.5,160.86000061035156,162.3699951171875,161.4499969482422,11114200,161.4499969482422,2019-02-28,159.0433042907715
1298,2019-03-01,163.1300048828125,161.69000244140625,162.60000610351562,162.27999877929688,11097800,162.27999877929688,2019-03-01,168.46160273234048
1301,2019-03-06,173.57000732421875,171.27000427246094,172.89999389648438,172.50999450683594,21531700,172.50999450683594,2019-03-06,165.5451820685977
1302,2019-03-07,171.74000549316406,167.61000061035156,171.5,169.1300048828125,18306500,169.1300048828125,2019-03-07,180.57894509350817
1304,2019-03-11,174.3000030517578,171.5800018310547,171.60000610351562,172.07000732421875,18884000,172.07000732421875,2019-03-11,181.92686147054036
1307,2019-03-14,171.14999389648438,168.16000366210938,169.75999450683594,170.1699981689453,18037400,170.1699981689453,2019-03-14,211.70950439453125
1309,2019-03-18,163.89999389648438,159.27999877929688,163.57000732421875,160.47000122070312,37524200,160.47000122070312,2019-03-18,164.12275039672852
1315,2019-03-26,169.4499969482422,166.35000610351562,167.35000610351562,167.67999267578125,15437900,167.67999267578125,2019-03-26,178.0596984354655
1316,2019-03-27,168.94000244140625,164.7899932861328,167.85000610351562,165.8699951171875,10620300,165.8699951171875,2019-03-27,158.0230689493815
1318,2019-03-29,167.19000244140625,164.80999755859375,166.38999938964844,166.69000244140625,13455500,166.69000244140625,2019-03-29,197.17726323445638
1319,2019-04-01,168.89999389648438,167.27999877929688,167.8300018310547,168.6999969482422,10381500,168.6999969482422,2019-04-01,181.0460968017578
1324,2019-04-08,175.5,174.22999572753906,175.2100067138672,174.92999267578125,7297400,174.92999267578125,2019-04-08,165.835966796875
1331,2019-04-17,180.74000549316406,178.36000061035156,179.60000610351562,178.77999877929688,9973700,178.77999877929688,2019-04-17,179.3962555923462
1340,2019-05-01,196.17999267578125,193.00999450683594,194.77999877929688,193.02999877929688,15996600,193.02999877929688,2019-05-01,184.0857179514567
1342,2019-05-03,196.16000366210938,193.7100067138672,194.3800048828125,195.47000122070312,14575400,195.47000122070312,2019-05-03,185.11929779052736
